Hex	Decimal	Name
U+01D6A9	120489	MATHEMATICAL BOLD CAPITAL BETA
U+01D6AA	120490	MATHEMATICAL BOLD CAPITAL GAMMA
U+01D6AB	120491	MATHEMATICAL BOLD CAPITAL DELTA
U+01D6AC	120492	MATHEMATICAL BOLD CAPITAL EPSILON
U+01D6AD	120493	MATHEMATICAL BOLD CAPITAL ZETA
U+01D6AE	120494	MATHEMATICAL BOLD CAPITAL ETA
U+01D6AF	120495	MATHEMATICAL BOLD CAPITAL THETA
U+01D6B0	120496	MATHEMATICAL BOLD CAPITAL IOTA
U+01D6B1	120497	MATHEMATICAL BOLD CAPITAL KAPPA
U+01D6B2	120498	MATHEMATICAL BOLD CAPITAL LAMDA
U+01D6B3	120499	MATHEMATICAL BOLD CAPITAL MU
U+01D6B4	120500	MATHEMATICAL BOLD CAPITAL NU
U+01D6B5	120501	MATHEMATICAL BOLD CAPITAL XI
U+01D6B6	120502	MATHEMATICAL BOLD CAPITAL OMICRON
U+01D6B7	120503	MATHEMATICAL BOLD CAPITAL PI
U+01D6B8	120504	MATHEMATICAL BOLD CAPITAL RHO
U+01D6B9	120505	MATHEMATICAL BOLD CAPITAL THETA SYMBOL
U+01D6BA	120506	MATHEMATICAL BOLD CAPITAL SIGMA
U+01D6BB	120507	MATHEMATICAL BOLD CAPITAL TAU
U+01D6BC	120508	MATHEMATICAL BOLD CAPITAL UPSILON
U+01D6BD	120509	MATHEMATICAL BOLD CAPITAL PHI
U+01D6BE	120510	MATHEMATICAL BOLD CAPITAL CHI
U+01D6BF	120511	MATHEMATICAL BOLD CAPITAL PSI
U+01D6C0	120512	MATHEMATICAL BOLD CAPITAL OMEGA
U+01D6E2	120546	MATHEMATICAL ITALIC CAPITAL ALPHA
U+01D6E3	120547	MATHEMATICAL ITALIC CAPITAL BETA
U+01D6E4	120548	MATHEMATICAL ITALIC CAPITAL GAMMA
U+01D6E5	120549	MATHEMATICAL ITALIC CAPITAL DELTA
U+01D6E6	120550	MATHEMATICAL ITALIC CAPITAL EPSILON
U+01D6E7	120551	MATHEMATICAL ITALIC CAPITAL ZETA
U+01D6E8	120552	MATHEMATICAL ITALIC CAPITAL ETA
U+01D6E9	120553	MATHEMATICAL ITALIC CAPITAL THETA
U+01D6EA	120554	MATHEMATICAL ITALIC CAPITAL IOTA
U+01D6EB	120555	MATHEMATICAL ITALIC CAPITAL KAPPA
U+01D6EC	120556	MATHEMATICAL ITALIC CAPITAL LAMDA
U+01D6ED	120557	MATHEMATICAL ITALIC CAPITAL MU
U+01D6EE	120558	MATHEMATICAL ITALIC CAPITAL NU
U+01D6EF	120559	MATHEMATICAL ITALIC CAPITAL XI
U+01D6F0	120560	MATHEMATICAL ITALIC CAPITAL OMICRON
U+01D6F1	120561	MATHEMATICAL ITALIC CAPITAL PI
U+01D6F2	120562	MATHEMATICAL ITALIC CAPITAL RHO
U+01D6F3	120563	MATHEMATICAL ITALIC CAPITAL THETA SYMBOL
U+01D6F4	120564	MATHEMATICAL ITALIC CAPITAL SIGMA
U+01D6F5	120565	MATHEMATICAL ITALIC CAPITAL TAU
U+01D6F6	120566	MATHEMATICAL ITALIC CAPITAL UPSILON
U+01D6F7	120567	MATHEMATICAL ITALIC CAPITAL PHI
U+01D6F8	120568	MATHEMATICAL ITALIC CAPITAL CHI
U+01D6F9	120569	MATHEMATICAL ITALIC CAPITAL PSI
U+01D6FA	120570	MATHEMATICAL ITALIC CAPITAL OMEGA
U+01D71C	120604	MATHEMATICAL BOLD ITALIC CAPITAL ALPHA
U+01D71D	120605	MATHEMATICAL BOLD ITALIC CAPITAL BETA
U+01D71E	120606	MATHEMATICAL BOLD ITALIC CAPITAL GAMMA
U+01D71F	120607	MATHEMATICAL BOLD ITALIC CAPITAL DELTA
U+01D720	120608	MATHEMATICAL BOLD ITALIC CAPITAL EPSILON
U+01D721	120609	MATHEMATICAL BOLD ITALIC CAPITAL ZETA
U+01D722	120610	MATHEMATICAL BOLD ITALIC CAPITAL ETA
U+01D723	120611	MATHEMATICAL BOLD ITALIC CAPITAL THETA
U+01D724	120612	MATHEMATICAL BOLD ITALIC CAPITAL IOTA
U+01D725	120613	MATHEMATICAL BOLD ITALIC CAPITAL KAPPA
U+01D726	120614	MATHEMATICAL BOLD ITALIC CAPITAL LAMDA
U+01D727	120615	MATHEMATICAL BOLD ITALIC CAPITAL MU
U+01D728	120616	MATHEMATICAL BOLD ITALIC CAPITAL NU
U+01D729	120617	MATHEMATICAL BOLD ITALIC CAPITAL XI
U+01D72A	120618	MATHEMATICAL BOLD ITALIC CAPITAL OMICRON
U+01D72B	120619	MATHEMATICAL BOLD ITALIC CAPITAL PI
U+01D72C	120620	MATHEMATICAL BOLD ITALIC CAPITAL RHO
U+01D72D	120621	MATHEMATICAL BOLD ITALIC CAPITAL THETA SYMBOL
U+01D72E	120622	MATHEMATICAL BOLD ITALIC CAPITAL SIGMA
U+01D72F	120623	MATHEMATICAL BOLD ITALIC CAPITAL TAU
U+01D730	120624	MATHEMATICAL BOLD ITALIC CAPITAL UPSILON
U+01D731	120625	MATHEMATICAL BOLD ITALIC CAPITAL PHI
U+01D732	120626	MATHEMATICAL BOLD ITALIC CAPITAL CHI
U+01D733	120627	MATHEMATICAL BOLD ITALIC CAPITAL PSI
U+01D734	120628	MATHEMATICAL BOLD ITALIC CAPITAL OMEGA
U+01D756	120662	MATHEMATICAL SANS-SERIF BOLD CAPITAL ALPHA
U+01D757	120663	MATHEMATICAL SANS-SERIF BOLD CAPITAL BETA
U+01D758	120664	MATHEMATICAL SANS-SERIF BOLD CAPITAL GAMMA
U+01D759	120665	MATHEMATICAL SANS-SERIF BOLD CAPITAL DELTA
U+01D75A	120666	MATHEMATICAL SANS-SERIF BOLD CAPITAL EPSILON
U+01D75B	120667	MATHEMATICAL SANS-SERIF BOLD CAPITAL ZETA
U+01D75C	120668	MATHEMATICAL SANS-SERIF BOLD CAPITAL ETA
U+01D75D	120669	MATHEMATICAL SANS-SERIF BOLD CAPITAL THETA
U+01D75E	120670	MATHEMATICAL SANS-SERIF BOLD CAPITAL IOTA
U+01D75F	120671	MATHEMATICAL SANS-SERIF BOLD CAPITAL KAPPA
U+01D760	120672	MATHEMATICAL SANS-SERIF BOLD CAPITAL LAMDA
U+01D761	120673	MATHEMATICAL SANS-SERIF BOLD CAPITAL MU
U+01D762	120674	MATHEMATICAL SANS-SERIF BOLD CAPITAL NU
U+01D763	120675	MATHEMATICAL SANS-SERIF BOLD CAPITAL XI
U+01D764	120676	MATHEMATICAL SANS-SERIF BOLD CAPITAL OMICRON
U+01D765	120677	MATHEMATICAL SANS-SERIF BOLD CAPITAL PI
U+01D766	120678	MATHEMATICAL SANS-SERIF BOLD CAPITAL RHO
U+01D767	120679	MATHEMATICAL SANS-SERIF BOLD CAPITAL THETA SYMBOL
U+01D768	120680	MATHEMATICAL SANS-SERIF BOLD CAPITAL SIGMA
U+01D769	120681	MATHEMATICAL SANS-SERIF BOLD CAPITAL TAU
U+01D76A	120682	MATHEMATICAL SANS-SERIF BOLD CAPITAL UPSILON
U+01D76B	120683	MATHEMATICAL SANS-SERIF BOLD CAPITAL PHI
U+01D76C	120684	MATHEMATICAL SANS-SERIF BOLD CAPITAL CHI
U+01D76D	120685	MATHEMATICAL SANS-SERIF BOLD CAPITAL PSI
U+01D76E	120686	MATHEMATICAL SANS-SERIF BOLD CAPITAL OMEGA
U+01D790	120720	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL ALPHA
U+01D791	120721	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL BETA
U+01D792	120722	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL GAMMA
U+01D793	120723	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL DELTA
U+01D794	120724	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL EPSILON
U+01D795	120725	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL ZETA
U+01D796	120726	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL ETA
U+01D797	120727	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL THETA
U+01D798	120728	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL IOTA
U+01D799	120729	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL KAPPA
U+01D79A	120730	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL LAMDA
U+01D79B	120731	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL MU
U+01D79C	120732	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL NU
U+01D79D	120733	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL XI
U+01D79E	120734	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL OMICRON
U+01D79F	120735	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL PI
U+01D7A0	120736	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL RHO
U+01D7A1	120737	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL THETA SYMBOL
U+01D7A2	120738	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL SIGMA
U+01D7A3	120739	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL TAU
U+01D7A4	120740	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL UPSILON
U+01D7A5	120741	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL PHI
U+01D7A6	120742	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL CHI
U+01D7A7	120743	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL PSI
U+01D7A8	120744	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL OMEGA
U+01D7CA	120778	MATHEMATICAL BOLD CAPITAL DIGAMMA
U+01E900	125184	ADLAM CAPITAL LETTER ALIF
U+01E901	125185	ADLAM CAPITAL LETTER DAALI
U+01E902	125186	ADLAM CAPITAL LETTER LAAM
U+01E903	125187	ADLAM CAPITAL LETTER MIIM
U+01E904	125188	ADLAM CAPITAL LETTER BA
U+01E905	125189	ADLAM CAPITAL LETTER SINNYIIYHE
U+01E906	125190	ADLAM CAPITAL LETTER PE
U+01E907	125191	ADLAM CAPITAL LETTER BHE
U+01E908	125192	ADLAM CAPITAL LETTER RA
U+01E909	125193	ADLAM CAPITAL LETTER E
U+01E90A	125194	ADLAM CAPITAL LETTER FA
U+01E90B	125195	ADLAM CAPITAL LETTER I
U+01E90C	125196	ADLAM CAPITAL LETTER O
U+01E90D	125197	ADLAM CAPITAL LETTER DHA
U+01E90E	125198	ADLAM CAPITAL LETTER YHE
U+01E90F	125199	ADLAM CAPITAL LETTER WAW
U+01E910	125200	ADLAM CAPITAL LETTER NUN
U+01E911	125201	ADLAM CAPITAL LETTER KAF
U+01E912	125202	ADLAM CAPITAL LETTER YA
U+01E913	125203	ADLAM CAPITAL LETTER U
U+01E914	125204	ADLAM CAPITAL LETTER JIIM
U+01E915	125205	ADLAM CAPITAL LETTER CHI
U+01E916	125206	ADLAM CAPITAL LETTER HA
U+01E917	125207	ADLAM CAPITAL LETTER QAAF
U+01E918	125208	ADLAM CAPITAL LETTER GA
U+01E919	125209	ADLAM CAPITAL LETTER NYA
U+01E91A	125210	ADLAM CAPITAL LETTER TU
U+01E91B	125211	ADLAM CAPITAL LETTER NHA
U+01E91C	125212	ADLAM CAPITAL LETTER VA
U+01E91D	125213	ADLAM CAPITAL LETTER KHA
U+01E91E	125214	ADLAM CAPITAL LETTER GBE
U+01E91F	125215	ADLAM CAPITAL LETTER ZAL
U+01E920	125216	ADLAM CAPITAL LETTER KPO
U+01E921	125217	ADLAM CAPITAL LETTER SHA
