Hex	Decimal	Name
U+00AB44	43844	LATIN SMALL LETTER TURNED O OPEN-O WITH STROKE
U+00AB45	43845	LATIN SMALL LETTER STIRRUP R
U+00AB46	43846	LATIN LETTER SMALL CAPITAL R WITH RIGHT LEG
U+00AB47	43847	LATIN SMALL LETTER R WITHOUT HANDLE
U+00AB48	43848	LATIN SMALL LETTER DOUBLE R
U+00AB49	43849	LATIN SMALL LETTER R WITH CROSSED-TAIL
U+00AB4A	43850	LATIN SMALL LETTER DOUBLE R WITH CROSSED-TAIL
U+00AB4B	43851	LATIN SMALL LETTER SCRIPT R
U+00AB4C	43852	LATIN SMALL LETTER SCRIPT R WITH RING
U+00AB4D	43853	LATIN SMALL LETTER BASELINE ESH
U+00AB4E	43854	LATIN SMALL LETTER U WITH SHORT RIGHT LEG
U+00AB4F	43855	LATIN SMALL LETTER U BAR WITH SHORT RIGHT LEG
U+00AB50	43856	LATIN SMALL LETTER UI
U+00AB51	43857	LATIN SMALL LETTER TURNED UI
U+00AB52	43858	LATIN SMALL LETTER U WITH LEFT HOOK
U+00AB53	43859	LATIN SMALL LETTER CHI
U+00AB54	43860	LATIN SMALL LETTER CHI WITH LOW RIGHT RING
U+00AB55	43861	LATIN SMALL LETTER CHI WITH LOW LEFT SERIF
U+00AB56	43862	LATIN SMALL LETTER X WITH LOW RIGHT RING
U+00AB57	43863	LATIN SMALL LETTER X WITH LONG LEFT LEG
U+00AB58	43864	LATIN SMALL LETTER X WITH LONG LEFT LEG AND LOW RIGHT RING
U+00AB59	43865	LATIN SMALL LETTER X WITH LONG LEFT LEG WITH SERIF
U+00AB5A	43866	LATIN SMALL LETTER Y WITH SHORT RIGHT LEG
U+00AB60	43872	LATIN SMALL LETTER SAKHA YAT
U+00AB61	43873	LATIN SMALL LETTER IOTIFIED E
U+00AB62	43874	LATIN SMALL LETTER OPEN OE
U+00AB63	43875	LATIN SMALL LETTER UO
U+00AB64	43876	LATIN SMALL LETTER INVERTED ALPHA
U+00AB65	43877	GREEK LETTER SMALL CAPITAL OMEGA
U+00AB66	43878	LATIN SMALL LETTER DZ DIGRAPH WITH RETROFLEX HOOK
U+00AB67	43879	LATIN SMALL LETTER TS DIGRAPH WITH RETROFLEX HOOK
U+00AB68	43880	LATIN SMALL LETTER TURNED R WITH MIDDLE TILDE
U+00AB70	43888	CHEROKEE SMALL LETTER A
U+00AB71	43889	CHEROKEE SMALL LETTER E
U+00AB72	43890	CHEROKEE SMALL LETTER I
U+00AB73	43891	CHEROKEE SMALL LETTER O
U+00AB74	43892	CHEROKEE SMALL LETTER U
U+00AB75	43893	CHEROKEE SMALL LETTER V
U+00AB76	43894	CHEROKEE SMALL LETTER GA
U+00AB77	43895	CHEROKEE SMALL LETTER KA
U+00AB78	43896	CHEROKEE SMALL LETTER GE
U+00AB79	43897	CHEROKEE SMALL LETTER GI
U+00AB7A	43898	CHEROKEE SMALL LETTER GO
U+00AB7B	43899	CHEROKEE SMALL LETTER GU
U+00AB7C	43900	CHEROKEE SMALL LETTER GV
U+00AB7D	43901	CHEROKEE SMALL LETTER HA
U+00AB7E	43902	CHEROKEE SMALL LETTER HE
U+00AB7F	43903	CHEROKEE SMALL LETTER HI
U+00AB80	43904	CHEROKEE SMALL LETTER HO
U+00AB81	43905	CHEROKEE SMALL LETTER HU
U+00AB82	43906	CHEROKEE SMALL LETTER HV
U+00AB83	43907	CHEROKEE SMALL LETTER LA
U+00AB84	43908	CHEROKEE SMALL LETTER LE
U+00AB85	43909	CHEROKEE SMALL LETTER LI
U+00AB86	43910	CHEROKEE SMALL LETTER LO
U+00AB87	43911	CHEROKEE SMALL LETTER LU
U+00AB88	43912	CHEROKEE SMALL LETTER LV
U+00AB89	43913	CHEROKEE SMALL LETTER MA
U+00AB8A	43914	CHEROKEE SMALL LETTER ME
U+00AB8B	43915	CHEROKEE SMALL LETTER MI
U+00AB8C	43916	CHEROKEE SMALL LETTER MO
U+00AB8D	43917	CHEROKEE SMALL LETTER MU
U+00AB8E	43918	CHEROKEE SMALL LETTER NA
U+00AB8F	43919	CHEROKEE SMALL LETTER HNA
U+00AB90	43920	CHEROKEE SMALL LETTER NAH
U+00AB91	43921	CHEROKEE SMALL LETTER NE
U+00AB92	43922	CHEROKEE SMALL LETTER NI
U+00AB93	43923	CHEROKEE SMALL LETTER NO
U+00AB94	43924	CHEROKEE SMALL LETTER NU
U+00AB95	43925	CHEROKEE SMALL LETTER NV
U+00AB96	43926	CHEROKEE SMALL LETTER QUA
U+00AB97	43927	CHEROKEE SMALL LETTER QUE
U+00AB98	43928	CHEROKEE SMALL LETTER QUI
U+00AB99	43929	CHEROKEE SMALL LETTER QUO
U+00AB9A	43930	CHEROKEE SMALL LETTER QUU
U+00AB9B	43931	CHEROKEE SMALL LETTER QUV
U+00AB9C	43932	CHEROKEE SMALL LETTER SA
U+00AB9D	43933	CHEROKEE SMALL LETTER S
U+00AB9E	43934	CHEROKEE SMALL LETTER SE
U+00AB9F	43935	CHEROKEE SMALL LETTER SI
U+00ABA0	43936	CHEROKEE SMALL LETTER SO
U+00ABA1	43937	CHEROKEE SMALL LETTER SU
U+00ABA2	43938	CHEROKEE SMALL LETTER SV
U+00ABA3	43939	CHEROKEE SMALL LETTER DA
U+00ABA4	43940	CHEROKEE SMALL LETTER TA
U+00ABA5	43941	CHEROKEE SMALL LETTER DE
U+00ABA6	43942	CHEROKEE SMALL LETTER TE
U+00ABA7	43943	CHEROKEE SMALL LETTER DI
U+00ABA8	43944	CHEROKEE SMALL LETTER TI
U+00ABA9	43945	CHEROKEE SMALL LETTER DO
U+00ABAA	43946	CHEROKEE SMALL LETTER DU
U+00ABAB	43947	CHEROKEE SMALL LETTER DV
U+00ABAC	43948	CHEROKEE SMALL LETTER DLA
U+00ABAD	43949	CHEROKEE SMALL LETTER TLA
U+00ABAE	43950	CHEROKEE SMALL LETTER TLE
U+00ABAF	43951	CHEROKEE SMALL LETTER TLI
U+00ABB0	43952	CHEROKEE SMALL LETTER TLO
U+00ABB1	43953	CHEROKEE SMALL LETTER TLU
U+00ABB2	43954	CHEROKEE SMALL LETTER TLV
U+00ABB3	43955	CHEROKEE SMALL LETTER TSA
U+00ABB4	43956	CHEROKEE SMALL LETTER TSE
U+00ABB5	43957	CHEROKEE SMALL LETTER TSI
U+00ABB6	43958	CHEROKEE SMALL LETTER TSO
U+00ABB7	43959	CHEROKEE SMALL LETTER TSU
U+00ABB8	43960	CHEROKEE SMALL LETTER TSV
U+00ABB9	43961	CHEROKEE SMALL LETTER WA
U+00ABBA	43962	CHEROKEE SMALL LETTER WE
U+00ABBB	43963	CHEROKEE SMALL LETTER WI
U+00ABBC	43964	CHEROKEE SMALL LETTER WO
U+00ABBD	43965	CHEROKEE SMALL LETTER WU
U+00ABBE	43966	CHEROKEE SMALL LETTER WV
U+00ABBF	43967	CHEROKEE SMALL LETTER YA
U+00FB00	64256	LATIN SMALL LIGATURE FF
U+00FB01	64257	LATIN SMALL LIGATURE FI
U+00FB02	64258	LATIN SMALL LIGATURE FL
U+00FB03	64259	LATIN SMALL LIGATURE FFI
U+00FB04	64260	LATIN SMALL LIGATURE FFL
U+00FB05	64261	LATIN SMALL LIGATURE LONG S T
U+00FB06	64262	LATIN SMALL LIGATURE ST
U+00FB13	64275	ARMENIAN SMALL LIGATURE MEN NOW
U+00FB14	64276	ARMENIAN SMALL LIGATURE MEN ECH
U+00FB15	64277	ARMENIAN SMALL LIGATURE MEN INI
U+00FB16	64278	ARMENIAN SMALL LIGATURE VEW NOW
U+00FB17	64279	ARMENIAN SMALL LIGATURE MEN XEH
U+00FF41	65345	FULLWIDTH LATIN SMALL LETTER A
U+00FF42	65346	FULLWIDTH LATIN SMALL LETTER B
U+00FF43	65347	FULLWIDTH LATIN SMALL LETTER C
U+00FF44	65348	FULLWIDTH LATIN SMALL LETTER D
U+00FF45	65349	FULLWIDTH LATIN SMALL LETTER E
U+00FF46	65350	FULLWIDTH LATIN SMALL LETTER F
U+00FF47	65351	FULLWIDTH LATIN SMALL LETTER G
U+00FF48	65352	FULLWIDTH LATIN SMALL LETTER H
U+00FF49	65353	FULLWIDTH LATIN SMALL LETTER I
U+00FF4A	65354	FULLWIDTH LATIN SMALL LETTER J
U+00FF4B	65355	FULLWIDTH LATIN SMALL LETTER K
U+00FF4C	65356	FULLWIDTH LATIN SMALL LETTER L
U+00FF4D	65357	FULLWIDTH LATIN SMALL LETTER M
U+00FF4E	65358	FULLWIDTH LATIN SMALL LETTER N
U+00FF4F	65359	FULLWIDTH LATIN SMALL LETTER O
U+00FF50	65360	FULLWIDTH LATIN SMALL LETTER P
U+00FF51	65361	FULLWIDTH LATIN SMALL LETTER Q
U+00FF52	65362	FULLWIDTH LATIN SMALL LETTER R
U+00FF53	65363	FULLWIDTH LATIN SMALL LETTER S
U+00FF54	65364	FULLWIDTH LATIN SMALL LETTER T
U+00FF55	65365	FULLWIDTH LATIN SMALL LETTER U
U+00FF56	65366	FULLWIDTH LATIN SMALL LETTER V
U+00FF57	65367	FULLWIDTH LATIN SMALL LETTER W
U+00FF58	65368	FULLWIDTH LATIN SMALL LETTER X
U+00FF59	65369	FULLWIDTH LATIN SMALL LETTER Y
U+00FF5A	65370	FULLWIDTH LATIN SMALL LETTER Z
U+010428	66600	DESERET SMALL LETTER LONG I
U+010429	66601	DESERET SMALL LETTER LONG E
U+01042A	66602	DESERET SMALL LETTER LONG A
U+01042B	66603	DESERET SMALL LETTER LONG AH
U+01042C	66604	DESERET SMALL LETTER LONG O
U+01042D	66605	DESERET SMALL LETTER LONG OO
U+01042E	66606	DESERET SMALL LETTER SHORT I
U+01042F	66607	DESERET SMALL LETTER SHORT E
U+010430	66608	DESERET SMALL LETTER SHORT A
U+010431	66609	DESERET SMALL LETTER SHORT AH
U+010432	66610	DESERET SMALL LETTER SHORT O
U+010433	66611	DESERET SMALL LETTER SHORT OO
U+010434	66612	DESERET SMALL LETTER AY
U+010435	66613	DESERET SMALL LETTER OW
U+010436	66614	DESERET SMALL LETTER WU
U+010437	66615	DESERET SMALL LETTER YEE
U+010438	66616	DESERET SMALL LETTER H
U+010439	66617	DESERET SMALL LETTER PEE
U+01043A	66618	DESERET SMALL LETTER BEE
U+01043B	66619	DESERET SMALL LETTER TEE
U+01043C	66620	DESERET SMALL LETTER DEE
U+01043D	66621	DESERET SMALL LETTER CHEE
U+01043E	66622	DESERET SMALL LETTER JEE
U+01043F	66623	DESERET SMALL LETTER KAY
U+010440	66624	DESERET SMALL LETTER GAY
U+010441	66625	DESERET SMALL LETTER EF
U+010442	66626	DESERET SMALL LETTER VEE
U+010443	66627	DESERET SMALL LETTER ETH
U+010444	66628	DESERET SMALL LETTER THEE
U+010445	66629	DESERET SMALL LETTER ES
U+010446	66630	DESERET SMALL LETTER ZEE
U+010447	66631	DESERET SMALL LETTER ESH
U+010448	66632	DESERET SMALL LETTER ZHEE
U+010449	66633	DESERET SMALL LETTER ER
U+01044A	66634	DESERET SMALL LETTER EL
U+01044B	66635	DESERET SMALL LETTER EM
U+01044C	66636	DESERET SMALL LETTER EN
U+01044D	66637	DESERET SMALL LETTER ENG
U+01044E	66638	DESERET SMALL LETTER OI
U+01044F	66639	DESERET SMALL LETTER EW
U+0104D8	66776	OSAGE SMALL LETTER A
U+0104D9	66777	OSAGE SMALL LETTER AI
U+0104DA	66778	OSAGE SMALL LETTER AIN
U+0104DB	66779	OSAGE SMALL LETTER AH
U+0104DC	66780	OSAGE SMALL LETTER BRA
U+0104DD	66781	OSAGE SMALL LETTER CHA
U+0104DE	66782	OSAGE SMALL LETTER EHCHA
U+0104DF	66783	OSAGE SMALL LETTER E
U+0104E0	66784	OSAGE SMALL LETTER EIN
U+0104E1	66785	OSAGE SMALL LETTER HA
U+0104E2	66786	OSAGE SMALL LETTER HYA
U+0104E3	66787	OSAGE SMALL LETTER I
U+0104E4	66788	OSAGE SMALL LETTER KA
U+0104E5	66789	OSAGE SMALL LETTER EHKA
U+0104E6	66790	OSAGE SMALL LETTER KYA
U+0104E7	66791	OSAGE SMALL LETTER LA
U+0104E8	66792	OSAGE SMALL LETTER MA
U+0104E9	66793	OSAGE SMALL LETTER NA
U+0104EA	66794	OSAGE SMALL LETTER O
U+0104EB	66795	OSAGE SMALL LETTER OIN
U+0104EC	66796	OSAGE SMALL LETTER PA
U+0104ED	66797	OSAGE SMALL LETTER EHPA
U+0104EE	66798	OSAGE SMALL LETTER SA
U+0104EF	66799	OSAGE SMALL LETTER SHA
U+0104F0	66800	OSAGE SMALL LETTER TA
U+0104F1	66801	OSAGE SMALL LETTER EHTA
U+0104F2	66802	OSAGE SMALL LETTER TSA
U+0104F3	66803	OSAGE SMALL LETTER EHTSA
U+0104F4	66804	OSAGE SMALL LETTER TSHA
U+0104F5	66805	OSAGE SMALL LETTER DHA
U+0104F6	66806	OSAGE SMALL LETTER U
U+0104F7	66807	OSAGE SMALL LETTER WA
U+0104F8	66808	OSAGE SMALL LETTER KHA
U+0104F9	66809	OSAGE SMALL LETTER GHA
U+0104FA	66810	OSAGE SMALL LETTER ZA
U+0104FB	66811	OSAGE SMALL LETTER ZHA
U+010597	66967	VITHKUQI SMALL LETTER A
U+010598	66968	VITHKUQI SMALL LETTER BBE
U+010599	66969	VITHKUQI SMALL LETTER BE
U+01059A	66970	VITHKUQI SMALL LETTER CE
U+01059B	66971	VITHKUQI SMALL LETTER CHE
U+01059C	66972	VITHKUQI SMALL LETTER DE
U+01059D	66973	VITHKUQI SMALL LETTER DHE
U+01059E	66974	VITHKUQI SMALL LETTER EI
U+01059F	66975	VITHKUQI SMALL LETTER E
U+0105A0	66976	VITHKUQI SMALL LETTER FE
U+0105A1	66977	VITHKUQI SMALL LETTER GA
U+0105A3	66979	VITHKUQI SMALL LETTER HA
U+0105A4	66980	VITHKUQI SMALL LETTER HHA
U+0105A5	66981	VITHKUQI SMALL LETTER I
U+0105A6	66982	VITHKUQI SMALL LETTER IJE
U+0105A7	66983	VITHKUQI SMALL LETTER JE
U+0105A8	66984	VITHKUQI SMALL LETTER KA
U+0105A9	66985	VITHKUQI SMALL LETTER LA
U+0105AA	66986	VITHKUQI SMALL LETTER LLA
U+0105AB	66987	VITHKUQI SMALL LETTER ME
U+0105AC	66988	VITHKUQI SMALL LETTER NE
U+0105AD	66989	VITHKUQI SMALL LETTER NJE
U+0105AE	66990	VITHKUQI SMALL LETTER O
U+0105AF	66991	VITHKUQI SMALL LETTER PE
U+0105B0	66992	VITHKUQI SMALL LETTER QA
U+0105B1	66993	VITHKUQI SMALL LETTER RE
U+0105B3	66995	VITHKUQI SMALL LETTER SE
U+0105B4	66996	VITHKUQI SMALL LETTER SHE
U+0105B5	66997	VITHKUQI SMALL LETTER TE
U+0105B6	66998	VITHKUQI SMALL LETTER THE
U+0105B7	66999	VITHKUQI SMALL LETTER U
U+0105B8	67000	VITHKUQI SMALL LETTER VE
U+0105B9	67001	VITHKUQI SMALL LETTER XE
U+0105BB	67003	VITHKUQI SMALL LETTER Y
U+0105BC	67004	VITHKUQI SMALL LETTER ZE
U+010CC0	68800	OLD HUNGARIAN SMALL LETTER A
U+010CC1	68801	OLD HUNGARIAN SMALL LETTER AA
U+010CC2	68802	OLD HUNGARIAN SMALL LETTER EB
U+010CC3	68803	OLD HUNGARIAN SMALL LETTER AMB
U+010CC4	68804	OLD HUNGARIAN SMALL LETTER EC
U+010CC5	68805	OLD HUNGARIAN SMALL LETTER ENC
U+010CC6	68806	OLD HUNGARIAN SMALL LETTER ECS
U+010CC7	68807	OLD HUNGARIAN SMALL LETTER ED
U+010CC8	68808	OLD HUNGARIAN SMALL LETTER AND
U+010CC9	68809	OLD HUNGARIAN SMALL LETTER E
U+010CCA	68810	OLD HUNGARIAN SMALL LETTER CLOSE E
U+010CCB	68811	OLD HUNGARIAN SMALL LETTER EE
U+010CCC	68812	OLD HUNGARIAN SMALL LETTER EF
U+010CCD	68813	OLD HUNGARIAN SMALL LETTER EG
U+010CCE	68814	OLD HUNGARIAN SMALL LETTER EGY
U+010CCF	68815	OLD HUNGARIAN SMALL LETTER EH
U+010CD0	68816	OLD HUNGARIAN SMALL LETTER I
U+010CD1	68817	OLD HUNGARIAN SMALL LETTER II
U+010CD2	68818	OLD HUNGARIAN SMALL LETTER EJ
U+010CD3	68819	OLD HUNGARIAN SMALL LETTER EK
U+010CD4	68820	OLD HUNGARIAN SMALL LETTER AK
U+010CD5	68821	OLD HUNGARIAN SMALL LETTER UNK
U+010CD6	68822	OLD HUNGARIAN SMALL LETTER EL
U+010CD7	68823	OLD HUNGARIAN SMALL LETTER ELY
U+010CD8	68824	OLD HUNGARIAN SMALL LETTER EM
U+010CD9	68825	OLD HUNGARIAN SMALL LETTER EN
U+010CDA	68826	OLD HUNGARIAN SMALL LETTER ENY
U+010CDB	68827	OLD HUNGARIAN SMALL LETTER O
U+010CDC	68828	OLD HUNGARIAN SMALL LETTER OO
U+010CDD	68829	OLD HUNGARIAN SMALL LETTER NIKOLSBURG OE
U+010CDE	68830	OLD HUNGARIAN SMALL LETTER RUDIMENTA OE
U+010CDF	68831	OLD HUNGARIAN SMALL LETTER OEE
U+010CE0	68832	OLD HUNGARIAN SMALL LETTER EP
U+010CE1	68833	OLD HUNGARIAN SMALL LETTER EMP
U+010CE2	68834	OLD HUNGARIAN SMALL LETTER ER
U+010CE3	68835	OLD HUNGARIAN SMALL LETTER SHORT ER
U+010CE4	68836	OLD HUNGARIAN SMALL LETTER ES
U+010CE5	68837	OLD HUNGARIAN SMALL LETTER ESZ
U+010CE6	68838	OLD HUNGARIAN SMALL LETTER ET
U+010CE7	68839	OLD HUNGARIAN SMALL LETTER ENT
U+010CE8	68840	OLD HUNGARIAN SMALL LETTER ETY
U+010CE9	68841	OLD HUNGARIAN SMALL LETTER ECH
U+010CEA	68842	OLD HUNGARIAN SMALL LETTER U
U+010CEB	68843	OLD HUNGARIAN SMALL LETTER UU
U+010CEC	68844	OLD HUNGARIAN SMALL LETTER NIKOLSBURG UE
U+010CED	68845	OLD HUNGARIAN SMALL LETTER RUDIMENTA UE
U+010CEE	68846	OLD HUNGARIAN SMALL LETTER EV
U+010CEF	68847	OLD HUNGARIAN SMALL LETTER EZ
U+010CF0	68848	OLD HUNGARIAN SMALL LETTER EZS
U+010CF1	68849	OLD HUNGARIAN SMALL LETTER ENT-SHAPED SIGN
U+010CF2	68850	OLD HUNGARIAN SMALL LETTER US
U+0118C0	71872	WARANG CITI SMALL LETTER NGAA
U+0118C1	71873	WARANG CITI SMALL LETTER A
U+0118C2	71874	WARANG CITI SMALL LETTER WI
U+0118C3	71875	WARANG CITI SMALL LETTER YU
U+0118C4	71876	WARANG CITI SMALL LETTER YA
U+0118C5	71877	WARANG CITI SMALL LETTER YO
U+0118C6	71878	WARANG CITI SMALL LETTER II
U+0118C7	71879	WARANG CITI SMALL LETTER UU
U+0118C8	71880	WARANG CITI SMALL LETTER E
U+0118C9	71881	WARANG CITI SMALL LETTER O
U+0118CA	71882	WARANG CITI SMALL LETTER ANG
U+0118CB	71883	WARANG CITI SMALL LETTER GA
U+0118CC	71884	WARANG CITI SMALL LETTER KO
U+0118CD	71885	WARANG CITI SMALL LETTER ENY
U+0118CE	71886	WARANG CITI SMALL LETTER YUJ
U+0118CF	71887	WARANG CITI SMALL LETTER UC
U+0118D0	71888	WARANG CITI SMALL LETTER ENN
U+0118D1	71889	WARANG CITI SMALL LETTER ODD
U+0118D2	71890	WARANG CITI SMALL LETTER TTE
U+0118D3	71891	WARANG CITI SMALL LETTER NUNG
U+0118D4	71892	WARANG CITI SMALL LETTER DA
U+0118D5	71893	WARANG CITI SMALL LETTER AT
U+0118D6	71894	WARANG CITI SMALL LETTER AM
U+0118D7	71895	WARANG CITI SMALL LETTER BU
U+0118D8	71896	WARANG CITI SMALL LETTER PU
U+0118D9	71897	WARANG CITI SMALL LETTER HIYO
U+0118DA	71898	WARANG CITI SMALL LETTER HOLO
U+0118DB	71899	WARANG CITI SMALL LETTER HORR
U+0118DC	71900	WARANG CITI SMALL LETTER HAR
U+0118DD	71901	WARANG CITI SMALL LETTER SSUU
U+0118DE	71902	WARANG CITI SMALL LETTER SII
U+0118DF	71903	WARANG CITI SMALL LETTER VIYO
U+016E60	93792	MEDEFAIDRIN SMALL LETTER M
U+016E61	93793	MEDEFAIDRIN SMALL LETTER S
U+016E62	93794	MEDEFAIDRIN SMALL LETTER V
U+016E63	93795	MEDEFAIDRIN SMALL LETTER W
U+016E64	93796	MEDEFAIDRIN SMALL LETTER ATIU
U+016E65	93797	MEDEFAIDRIN SMALL LETTER Z
U+016E66	93798	MEDEFAIDRIN SMALL LETTER KP
U+016E67	93799	MEDEFAIDRIN SMALL LETTER P
U+016E68	93800	MEDEFAIDRIN SMALL LETTER T
U+016E69	93801	MEDEFAIDRIN SMALL LETTER G
U+016E6A	93802	MEDEFAIDRIN SMALL LETTER F
U+016E6B	93803	MEDEFAIDRIN SMALL LETTER I
U+016E6C	93804	MEDEFAIDRIN SMALL LETTER K
U+016E6D	93805	MEDEFAIDRIN SMALL LETTER A
U+016E6E	93806	MEDEFAIDRIN SMALL LETTER J
U+016E6F	93807	MEDEFAIDRIN SMALL LETTER E
U+016E70	93808	MEDEFAIDRIN SMALL LETTER B
U+016E71	93809	MEDEFAIDRIN SMALL LETTER C
U+016E72	93810	MEDEFAIDRIN SMALL LETTER U
U+016E73	93811	MEDEFAIDRIN SMALL LETTER YU
U+016E74	93812	MEDEFAIDRIN SMALL LETTER L
U+016E75	93813	MEDEFAIDRIN SMALL LETTER Q
U+016E76	93814	MEDEFAIDRIN SMALL LETTER HP
U+016E77	93815	MEDEFAIDRIN SMALL LETTER NY
U+016E78	93816	MEDEFAIDRIN SMALL LETTER X
U+016E79	93817	MEDEFAIDRIN SMALL LETTER D
U+016E7A	93818	MEDEFAIDRIN SMALL LETTER OE
U+016E7B	93819	MEDEFAIDRIN SMALL LETTER N
U+016E7C	93820	MEDEFAIDRIN SMALL LETTER R
U+016E7D	93821	MEDEFAIDRIN SMALL LETTER O
U+016E7E	93822	MEDEFAIDRIN SMALL LETTER AI
U+016E7F	93823	MEDEFAIDRIN SMALL LETTER Y
U+01D41A	119834	MATHEMATICAL BOLD SMALL A
U+01D41B	119835	MATHEMATICAL BOLD SMALL B
U+01D41C	119836	MATHEMATICAL BOLD SMALL C
U+01D41D	119837	MATHEMATICAL BOLD SMALL D
U+01D41E	119838	MATHEMATICAL BOLD SMALL E
U+01D41F	119839	MATHEMATICAL BOLD SMALL F
U+01D420	119840	MATHEMATICAL BOLD SMALL G
U+01D421	119841	MATHEMATICAL BOLD SMALL H
U+01D422	119842	MATHEMATICAL BOLD SMALL I
U+01D423	119843	MATHEMATICAL BOLD SMALL J
U+01D424	119844	MATHEMATICAL BOLD SMALL K
U+01D425	119845	MATHEMATICAL BOLD SMALL L
U+01D426	119846	MATHEMATICAL BOLD SMALL M
U+01D427	119847	MATHEMATICAL BOLD SMALL N
U+01D428	119848	MATHEMATICAL BOLD SMALL O
U+01D429	119849	MATHEMATICAL BOLD SMALL P
U+01D42A	119850	MATHEMATICAL BOLD SMALL Q
U+01D42B	119851	MATHEMATICAL BOLD SMALL R
U+01D42C	119852	MATHEMATICAL BOLD SMALL S
U+01D42D	119853	MATHEMATICAL BOLD SMALL T
U+01D42E	119854	MATHEMATICAL BOLD SMALL U
U+01D42F	119855	MATHEMATICAL BOLD SMALL V
U+01D430	119856	MATHEMATICAL BOLD SMALL W
U+01D431	119857	MATHEMATICAL BOLD SMALL X
U+01D432	119858	MATHEMATICAL BOLD SMALL Y
U+01D433	119859	MATHEMATICAL BOLD SMALL Z
U+01D44E	119886	MATHEMATICAL ITALIC SMALL A
U+01D44F	119887	MATHEMATICAL ITALIC SMALL B
U+01D450	119888	MATHEMATICAL ITALIC SMALL C
U+01D451	119889	MATHEMATICAL ITALIC SMALL D
U+01D452	119890	MATHEMATICAL ITALIC SMALL E
U+01D453	119891	MATHEMATICAL ITALIC SMALL F
U+01D454	119892	MATHEMATICAL ITALIC SMALL G
U+01D456	119894	MATHEMATICAL ITALIC SMALL I
U+01D457	119895	MATHEMATICAL ITALIC SMALL J
U+01D458	119896	MATHEMATICAL ITALIC SMALL K
U+01D459	119897	MATHEMATICAL ITALIC SMALL L
U+01D45A	119898	MATHEMATICAL ITALIC SMALL M
U+01D45B	119899	MATHEMATICAL ITALIC SMALL N
U+01D45C	119900	MATHEMATICAL ITALIC SMALL O
U+01D45D	119901	MATHEMATICAL ITALIC SMALL P
U+01D45E	119902	MATHEMATICAL ITALIC SMALL Q
U+01D45F	119903	MATHEMATICAL ITALIC SMALL R
U+01D460	119904	MATHEMATICAL ITALIC SMALL S
U+01D461	119905	MATHEMATICAL ITALIC SMALL T
U+01D462	119906	MATHEMATICAL ITALIC SMALL U
U+01D463	119907	MATHEMATICAL ITALIC SMALL V
U+01D464	119908	MATHEMATICAL ITALIC SMALL W
U+01D465	119909	MATHEMATICAL ITALIC SMALL X
U+01D466	119910	MATHEMATICAL ITALIC SMALL Y
U+01D467	119911	MATHEMATICAL ITALIC SMALL Z
U+01D482	119938	MATHEMATICAL BOLD ITALIC SMALL A
U+01D483	119939	MATHEMATICAL BOLD ITALIC SMALL B
U+01D484	119940	MATHEMATICAL BOLD ITALIC SMALL C
U+01D485	119941	MATHEMATICAL BOLD ITALIC SMALL D
U+01D486	119942	MATHEMATICAL BOLD ITALIC SMALL E
U+01D487	119943	MATHEMATICAL BOLD ITALIC SMALL F
U+01D488	119944	MATHEMATICAL BOLD ITALIC SMALL G
U+01D489	119945	MATHEMATICAL BOLD ITALIC SMALL H
U+01D48A	119946	MATHEMATICAL BOLD ITALIC SMALL I
U+01D48B	119947	MATHEMATICAL BOLD ITALIC SMALL J
U+01D48C	119948	MATHEMATICAL BOLD ITALIC SMALL K
U+01D48D	119949	MATHEMATICAL BOLD ITALIC SMALL L
U+01D48E	119950	MATHEMATICAL BOLD ITALIC SMALL M
U+01D48F	119951	MATHEMATICAL BOLD ITALIC SMALL N
U+01D490	119952	MATHEMATICAL BOLD ITALIC SMALL O
U+01D491	119953	MATHEMATICAL BOLD ITALIC SMALL P
U+01D492	119954	MATHEMATICAL BOLD ITALIC SMALL Q
U+01D493	119955	MATHEMATICAL BOLD ITALIC SMALL R
U+01D494	119956	MATHEMATICAL BOLD ITALIC SMALL S
U+01D495	119957	MATHEMATICAL BOLD ITALIC SMALL T
U+01D496	119958	MATHEMATICAL BOLD ITALIC SMALL U
U+01D497	119959	MATHEMATICAL BOLD ITALIC SMALL V
U+01D498	119960	MATHEMATICAL BOLD ITALIC SMALL W
U+01D499	119961	MATHEMATICAL BOLD ITALIC SMALL X
U+01D49A	119962	MATHEMATICAL BOLD ITALIC SMALL Y
U+01D49B	119963	MATHEMATICAL BOLD ITALIC SMALL Z
U+01D4B6	119990	MATHEMATICAL SCRIPT SMALL A
U+01D4B7	119991	MATHEMATICAL SCRIPT SMALL B
U+01D4B8	119992	MATHEMATICAL SCRIPT SMALL C
U+01D4B9	119993	MATHEMATICAL SCRIPT SMALL D
U+01D4BB	119995	MATHEMATICAL SCRIPT SMALL F
U+01D4BD	119997	MATHEMATICAL SCRIPT SMALL H
U+01D4BE	119998	MATHEMATICAL SCRIPT SMALL I
U+01D4BF	119999	MATHEMATICAL SCRIPT SMALL J
U+01D4C0	120000	MATHEMATICAL SCRIPT SMALL K
U+01D4C1	120001	MATHEMATICAL SCRIPT SMALL L
U+01D4C2	120002	MATHEMATICAL SCRIPT SMALL M
U+01D4C3	120003	MATHEMATICAL SCRIPT SMALL N
U+01D4C5	120005	MATHEMATICAL SCRIPT SMALL P
U+01D4C6	120006	MATHEMATICAL SCRIPT SMALL Q
